	ERR4042824	ERR4042849	ERR4042883	ERR4042921	ERR4042941	ERR4042949	ERR4043086	ERR4043188	ERR4043295	ERR4043299	ERR4043366	ERR4043412	ERR4043582	ERR4043596	ERR4043606	ERR4043608	ERR4043615	ERR4043792	ERR4043803	ERR4043806
Treponema_vincentii	6.909894969596462e-05	0.0	0.000744324525493115	0.0	0.0002684254927525117	0.0029204604019927847	0.00032344141667340503	0.00034271516086192865	0.00022475066722854335	0.0005333462629397076	0.00013969602145730888	0.0009143717728055077	0.0004098558271854959	0.00030082296568469455	6.729022273063724e-05	0.0008582184165870214	0.0003658564470765783	0.0019146084625694046	0.0006556302245533519	0.00039353552313988875
Uruburuella_suis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2430074243545746e-05	0.0	0.0	0.0	0.0	0.0
Variovorax_soli	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4243011951804894e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella_atypica	0.0007600884466556108	0.023621474949122978	0.0010149879893087933	0.03666816715432516	0.0008819694761868242	0.017210413705861224	4.043017708417563e-05	0.0004926530437390224	0.012333192864166315	0.03309171131421368	0.025424675905230218	0.0005378657487091222	0.016490669752639953	0.0029867423021551816	0.0035215216562366823	0.006514657980456026	0.01886447305238607	8.205464839583163e-05	2.341536516261971e-05	0.0
Veillonella_caviae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.793920429146178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella_denticariosi	1.7274737423991155e-05	0.0	3.383293297695977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0005818322868433174	0.0	0.0	0.0	0.0	0.0	3.900992802668279e-05	0.0	0.0	0.0	0.0
Veillonella_dispar	0.001330154781647319	0.09097296249636593	0.006462090198599317	0.038768849876209766	0.006595597821918858	0.07871187393606222	0.0008086035416835126	0.00029987576575418756	0.027700519735917965	0.12868190744018038	0.056157800625838174	0.0002151462994836489	0.014682482279762765	0.012870925460366575	0.0036561021016979565	0.03356804306696054	0.04106738618434592	0.007603730751347064	0.0020137214039852953	0.0
Veillonella_montpellierensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	1.9504964013341394e-05	0.0	0.0	0.0	0.0
Veillonella_parvula	0.0023493642896627973	0.0007025874600251963	0.0010826538552627127	0.0011441218395978692	0.0007669299792928906	0.0005778451062766472	0.00016172070833670252	0.0007496894143854689	0.00011237533361427167	0.0002909161434216587	0.0013131426016987037	0.00045718588640275386	0.00021698249674526255	0.0005586712219858613	0.0004934616333580064	0.0013653474809338976	0.0006859808382685844	0.0022701786056180083	0.0001873229213009577	0.00018364991079861475
Veillonella_rodentium	0.0	2.4227153793972285e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1487354691763898e-05	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella_rogosae	0.027881426202321726	2.4227153793972285e-05	0.009540887099502656	0.01119738915147423	0.0005560242349873457	0.00010932204713341975	0.014312282687798173	0.01756415199417384	0.02413260289366484	0.0006303183107469272	0.006705409029950827	0.005701376936316695	0.007112204059983606	0.007821397107802058	0.013929076105241908	0.007041292008816244	0.0017606841515560331	0.004567708760701294	0.01608635586671974	0.022483996222058978
Veillonella_tobetsuensis	8.637368711995578e-05	2.4227153793972285e-05	0.0002706634638156782	1.875609573111261e-05	1.9173249482322263e-05	4.685230591432275e-05	0.0	0.00029987576575418756	2.8093833403567918e-05	0.0	2.793920429146178e-05	2.689328743545611e-05	0.00014465499783017504	0.00040825973914351404	8.972029697418299e-05	0.0	0.0	5.470309893055442e-05	0.0002107382864635774	0.0
Vibrio_rumoiensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011237533361427167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wautersiella_falsenii	0.0	0.0	3.383293297695977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wolinella_succinogenes	0.0	0.0	0.0	0.0	0.0	0.0	8.086035416835126e-05	0.0	0.0	0.0	0.0	0.00013446643717728054	7.232749891508752e-05	0.0	0.0	0.00011702978408004837	0.0	0.0	4.683073032523942e-05	0.0
